iso3,date,vac_share,full_vac_share,vac_num,total_vac_num
AFG,2021-02-22,0,,0,0
AFG,2021-02-23,,,,
AFG,2021-02-24,,,,
AFG,2021-02-25,,,,
AFG,2021-02-26,,,,
AFG,2021-02-27,,,,
AFG,2021-02-28,0.02,,8200,8200
AFG,2021-03-01,,,,
AFG,2021-03-02,,,,
AFG,2021-03-03,,,,
AFG,2021-03-04,,,,
AFG,2021-03-05,,,,
AFG,2021-03-06,,,,
AFG,2021-03-07,,,,
AFG,2021-03-08,,,,
AFG,2021-03-09,,,,
AFG,2021-03-10,,,,
AFG,2021-03-11,,,,
AFG,2021-03-12,,,,
AFG,2021-03-13,,,,
AFG,2021-03-14,,,,
AFG,2021-03-15,,,,
AFG,2021-03-16,0.14,,54000,54000
AFG,2021-03-17,,,,
AFG,2021-03-18,,,,
AFG,2021-03-19,,,,
AFG,2021-03-20,,,,
AFG,2021-03-21,,,,
AFG,2021-03-22,,,,
AFG,2021-03-23,,,,
AFG,2021-03-24,,,,
AFG,2021-03-25,,,,
AFG,2021-03-26,,,,
AFG,2021-03-27,,,,
AFG,2021-03-28,,,,
AFG,2021-03-29,,,,
AFG,2021-03-30,,,,
AFG,2021-03-31,,,,
AFG,2021-04-01,,,,
AFG,2021-04-02,,,,
AFG,2021-04-03,,,,
AFG,2021-04-04,,,,
AFG,2021-04-05,,,,
AFG,2021-04-06,,,,
AFG,2021-04-07,0.31,,120000,120000
AFG,2021-04-08,,,,
AFG,2021-04-09,,,,
AFG,2021-04-10,,,,
AFG,2021-04-11,,,,
AFG,2021-04-12,,,,
AFG,2021-04-13,,,,
AFG,2021-04-14,,,,
AFG,2021-04-15,,,,
AFG,2021-04-16,,,,
AFG,2021-04-17,,,,
AFG,2021-04-18,,,,
AFG,2021-04-19,,,,
AFG,2021-04-20,,,,
AFG,2021-04-21,,,,
AFG,2021-04-22,0.62,,240000,240000
AFG,2021-04-23,,,,
AFG,2021-04-24,,,,
AFG,2021-04-25,,,,
AFG,2021-04-26,,,,
AFG,2021-04-27,,,,
AFG,2021-04-28,,,,
AFG,2021-04-29,,,,
AFG,2021-04-30,,,,
AFG,2021-05-01,,,,
AFG,2021-05-02,,,,
AFG,2021-05-03,,,,
AFG,2021-05-04,,,,
AFG,2021-05-05,,,,
AFG,2021-05-06,,,,
AFG,2021-05-07,,,,
AFG,2021-05-08,,,,
AFG,2021-05-09,,,,
AFG,2021-05-10,,,,
AFG,2021-05-11,1.15,0.14,448878,504502
OWID_AFR,2021-01-09,0,,0,0
OWID_AFR,2021-01-10,,,,
OWID_AFR,2021-01-11,,,,
OWID_AFR,2021-01-12,,,,
OWID_AFR,2021-01-13,0,,2000,2000
OWID_AFR,2021-01-14,,,,
OWID_AFR,2021-01-15,0,,4000,4000
OWID_AFR,2021-01-16,0,,7000,7000
OWID_AFR,2021-01-17,,,,
OWID_AFR,2021-01-18,,,,
OWID_AFR,2021-01-19,0,,10976,10976
OWID_AFR,2021-01-20,0,,13163,13163
OWID_AFR,2021-01-21,,,,
OWID_AFR,2021-01-22,0,,16890,16890
OWID_AFR,2021-01-23,0,,18353,18353
OWID_AFR,2021-01-24,0,,18353,18353
OWID_AFR,2021-01-25,0,,19889,19889
OWID_AFR,2021-01-26,0,,22712,22712
OWID_AFR,2021-01-27,0,,25587,25587
OWID_AFR,2021-01-28,0,,28779,28779
OWID_AFR,2021-01-29,0,,30861,30861
OWID_AFR,2021-01-30,0,,32176,122206
OWID_AFR,2021-01-31,0,,32176,158206
OWID_AFR,2021-02-01,0,,36601,236712
OWID_AFR,2021-02-02,0,,37806,295127
OWID_AFR,2021-02-03,0,0,38716,347149
OWID_AFR,2021-02-04,0,0,38716,390474
OWID_AFR,2021-02-05,0,0,38716,446986
OWID_AFR,2021-02-06,0,0,39218,504800
OWID_AFR,2021-02-07,,,,
OWID_AFR,2021-02-08,0,0,39343,593502
OWID_AFR,2021-02-09,0,0,39352,661263
OWID_AFR,2021-02-10,0,0,39355,795836
OWID_AFR,2021-02-11,0,0,39581,908796
OWID_AFR,2021-02-12,0,0,39581,1165581
OWID_AFR,2021-02-13,0,0,43428,1446178
OWID_AFR,2021-02-14,,,,
OWID_AFR,2021-02-15,0,0,43437,1766999
OWID_AFR,2021-02-16,0,0,43444,1965819
OWID_AFR,2021-02-17,0,0,47104,2147659
OWID_AFR,2021-02-18,0,0,50146,2303964
OWID_AFR,2021-02-19,0.18,0,2412533,2513999
OWID_AFR,2021-02-20,0.19,0,2506856,2616931
OWID_AFR,2021-02-21,0.19,0,2512346,2622421
OWID_AFR,2021-02-22,0.2,0.01,2625632,2745898
OWID_AFR,2021-02-23,0.2,0.01,2724750,2854362
OWID_AFR,2021-02-24,0.23,0.01,3017856,3153546
OWID_AFR,2021-02-25,0.25,0.01,3292724,3434869
OWID_AFR,2021-02-26,0.26,0.01,3482568,3677524
OWID_AFR,2021-02-27,0.27,0.02,3605812,3866267
OWID_AFR,2021-02-28,0.27,0.02,3613539,3873994
OWID_AFR,2021-03-01,0.28,0.02,3759638,4091848
OWID_AFR,2021-03-02,0.29,0.03,3859686,4252773
OWID_AFR,2021-03-03,0.3,0.03,3963877,4424168
OWID_AFR,2021-03-04,0.3,0.04,4057507,4570159
OWID_AFR,2021-03-05,0.31,0.05,4208668,4808230
OWID_AFR,2021-03-06,0.32,0.05,4334635,5013197
OWID_AFR,2021-03-07,0.33,0.05,4375336,5053898
OWID_AFR,2021-03-08,0.35,0.06,4649256,5402174
OWID_AFR,2021-03-09,0.35,0.06,4723917,5542597
OWID_AFR,2021-03-10,0.37,0.08,4926631,5882799
OWID_AFR,2021-03-11,0.37,0.08,4997092,6071207
OWID_AFR,2021-03-12,0.38,0.1,5054231,6381226
OWID_AFR,2021-03-13,0.39,0.12,5211100,6784874
OWID_AFR,2021-03-14,0.39,0.12,5227623,6801397
OWID_AFR,2021-03-15,0.4,0.14,5324518,7194432
OWID_AFR,2021-03-16,0.4,0.16,5365673,7429911
OWID_AFR,2021-03-17,0.4,0.17,5412287,7631610
OWID_AFR,2021-03-18,0.42,0.17,5599476,7819050
OWID_AFR,2021-03-19,0.42,0.19,5671305,8101883
OWID_AFR,2021-03-20,0.42,0.2,5692632,8194242
OWID_AFR,2021-03-21,0.43,0.2,5714180,8215790
OWID_AFR,2021-03-22,0.43,0.2,5742779,8338031
OWID_AFR,2021-03-23,0.43,0.21,5816994,8484254
OWID_AFR,2021-03-24,0.48,0.23,6497947,9420365
OWID_AFR,2021-03-25,0.49,0.25,6557623,9707955
OWID_AFR,2021-03-26,0.5,0.26,6663052,9976483
OWID_AFR,2021-03-27,0.51,0.27,6886943,10302320
OWID_AFR,2021-03-28,0.53,0.27,7143129,10561169
OWID_AFR,2021-03-29,0.54,0.28,7229895,10774084
OWID_AFR,2021-03-30,0.55,0.29,7311247,10970869
OWID_AFR,2021-03-31,0.57,0.3,7668733,11474901
OWID_AFR,2021-04-01,0.58,0.31,7825046,11728478
OWID_AFR,2021-04-02,0.59,0.31,7902029,11882242
OWID_AFR,2021-04-03,0.6,0.32,7985573,12017481
OWID_AFR,2021-04-04,0.6,0.32,8055695,12081433
OWID_AFR,2021-04-05,0.61,0.32,8150843,12234935
OWID_AFR,2021-04-06,0.63,0.32,8446072,12574235
OWID_AFR,2021-04-07,0.65,0.33,8768079,12963445
OWID_AFR,2021-04-08,0.67,0.33,9039570,13701786
OWID_AFR,2021-04-09,0.68,0.33,9166897,13856980
OWID_AFR,2021-04-10,0.69,0.34,9291308,14019958
OWID_AFR,2021-04-11,0.7,0.34,9426723,14169676
OWID_AFR,2021-04-12,0.71,0.34,9537753,14279208
OWID_AFR,2021-04-13,0.72,0.34,9627192,14378656
OWID_AFR,2021-04-14,0.74,0.34,9975103,14739080
OWID_AFR,2021-04-15,0.75,0.34,10065288,14865238
OWID_AFR,2021-04-16,0.77,0.34,10280248,15093474
OWID_AFR,2021-04-17,0.79,0.34,10571610,15391967
OWID_AFR,2021-04-18,0.83,0.35,11139230,15981867
OWID_AFR,2021-04-19,0.85,0.35,11345710,16206708
OWID_AFR,2021-04-20,0.86,0.35,11502469,16378751
OWID_AFR,2021-04-21,0.87,0.35,11702381,16594841
OWID_AFR,2021-04-22,0.88,0.35,11791407,16702044
OWID_AFR,2021-04-23,0.89,0.35,11959846,16891237
OWID_AFR,2021-04-24,0.9,0.35,12010820,16951366
OWID_AFR,2021-04-25,0.9,0.35,12080534,17034118
OWID_AFR,2021-04-26,0.91,0.35,12168537,17137100
OWID_AFR,2021-04-27,0.92,0.36,12315353,17310950
OWID_AFR,2021-04-28,0.95,0.36,12699363,18376616
OWID_AFR,2021-04-29,0.95,0.36,12768687,18487987
OWID_AFR,2021-04-30,0.96,0.36,12890779,18645755
OWID_AFR,2021-05-01,0.97,0.37,12990020,18777602
OWID_AFR,2021-05-02,0.97,0.37,13038665,18840985
OWID_AFR,2021-05-03,0.98,0.37,13157284,19018613
OWID_AFR,2021-05-04,1,0.38,13374068,19318131
OWID_AFR,2021-05-05,1.01,0.38,13576133,19581361
OWID_AFR,2021-05-06,1.02,0.38,13698010,19751025
OWID_AFR,2021-05-07,1.06,0.39,14213699,20360619
OWID_AFR,2021-05-08,1.07,0.39,14374779,20574220
OWID_AFR,2021-05-09,1.11,0.41,14918500,21461458
OWID_AFR,2021-05-10,1.15,0.42,15357586,21931565
OWID_AFR,2021-05-11,1.17,0.42,15706879,22363806
OWID_AFR,2021-05-12,1.24,0.43,16576736,23444070
OWID_AFR,2021-05-13,1.25,0.44,16717964,23619499
OWID_AFR,2021-05-14,1.26,0.44,16863535,23815609
OWID_AFR,2021-05-15,1.28,0.45,17099887,24143041
OWID_AFR,2021-05-16,1.28,0.45,17185585,24243629
OWID_AFR,2021-05-17,1.32,0.45,17682827,24815455
OWID_AFR,2021-05-18,1.36,0.46,18243389,25502675
OWID_AFR,2021-05-19,1.39,0.48,18631312,26042392
ALB,2021-01-10,0,,0,0
ALB,2021-01-11,,,,
ALB,2021-01-12,0,,128,128
ALB,2021-01-13,0.01,,188,188
ALB,2021-01-14,0.01,,266,266
ALB,2021-01-15,0.01,,308,308
ALB,2021-01-16,0.01,,369,369
ALB,2021-01-17,0.01,,405,405
ALB,2021-01-18,0.02,,447,447
ALB,2021-01-19,0.02,,483,483
ALB,2021-01-20,0.02,,519,519
ALB,2021-01-21,0.02,,549,549
ALB,2021-01-22,,,,
ALB,2021-01-23,,,,
ALB,2021-01-24,,,,
ALB,2021-01-25,,,,
ALB,2021-01-26,,,,
ALB,2021-01-27,,,,
ALB,2021-01-28,,,,
ALB,2021-01-29,,,,
ALB,2021-01-30,,,,
ALB,2021-01-31,,,,
ALB,2021-02-01,,,,
ALB,2021-02-02,0.02,0,549,550
ALB,2021-02-03,,,,
ALB,2021-02-04,,,,
ALB,2021-02-05,,,,
ALB,2021-02-06,,,,
ALB,2021-02-07,,,,
ALB,2021-02-08,,,,
ALB,2021-02-09,0.02,0.02,689,1127
ALB,2021-02-10,,,,
ALB,2021-02-11,,,,
ALB,2021-02-12,,,,
ALB,2021-02-13,,,,
ALB,2021-02-14,,,,
ALB,2021-02-15,,,,
ALB,2021-02-16,,,,
ALB,2021-02-17,0.04,0.02,1090,1701
ALB,2021-02-18,0.08,0.02,2438,3049
ALB,2021-02-19,,,,4177
ALB,2021-02-20,,,,
ALB,2021-02-21,,,,
ALB,2021-02-22,0.21,0.02,6073,6728
ALB,2021-02-23,,,,
ALB,2021-02-24,,,,
ALB,2021-02-25,,,,10135
ALB,2021-02-26,,,,
ALB,2021-02-27,,,,
ALB,2021-02-28,,,,
ALB,2021-03-01,,,,14295
ALB,2021-03-02,,,,
ALB,2021-03-03,,,,15793
ALB,2021-03-04,,,,
ALB,2021-03-05,,,,
ALB,2021-03-06,,,,
ALB,2021-03-07,,,,
ALB,2021-03-08,,,,
ALB,2021-03-09,,,,
ALB,2021-03-10,,,,21613
ALB,2021-03-11,,,,
ALB,2021-03-12,,,,23635
ALB,2021-03-13,,,,
ALB,2021-03-14,,,,
ALB,2021-03-15,,,,
ALB,2021-03-16,,,,
ALB,2021-03-17,,,,33369
ALB,2021-03-18,,,,
ALB,2021-03-19,,,,
ALB,2021-03-20,,,,
ALB,2021-03-21,,,,
ALB,2021-03-22,,,,48229
ALB,2021-03-23,,,,51690
ALB,2021-03-24,,,,53992
ALB,2021-03-25,,,,59348
ALB,2021-03-26,,,,62248
ALB,2021-03-27,,,,64075
ALB,2021-03-28,,,,78000
ALB,2021-03-29,,,,
ALB,2021-03-30,,,,119321
ALB,2021-03-31,,,,138846
ALB,2021-04-01,,,,155463
ALB,2021-04-02,,,,172486
ALB,2021-04-03,,,,185496
ALB,2021-04-04,,,,192882
ALB,2021-04-05,,,,206708
ALB,2021-04-06,,,,221588
ALB,2021-04-07,,,,232379
ALB,2021-04-08,,,,242542
ALB,2021-04-09,,,,250676
ALB,2021-04-10,,,,256810
ALB,2021-04-11,,,,
ALB,2021-04-12,,,,267531
ALB,2021-04-13,,,,281216
ALB,2021-04-14,,,,
ALB,2021-04-15,,,,304488
ALB,2021-04-16,,,,314622
ALB,2021-04-17,,,,324840
ALB,2021-04-18,,,,332905
ALB,2021-04-19,,,,345934
ALB,2021-04-20,,,,350000
ALB,2021-04-21,,,,372075
ALB,2021-04-22,,,,382998
ALB,2021-04-23,,,,391351
ALB,2021-04-24,,,,400064
ALB,2021-04-25,,,,
ALB,2021-04-26,,,,408619
ALB,2021-04-27,,,,416855
ALB,2021-04-28,,,,433628
ALB,2021-04-29,,,,453248
ALB,2021-04-30,,,,476903
ALB,2021-05-01,,,,494028
ALB,2021-05-02,,,,
ALB,2021-05-03,,,,517501
ALB,2021-05-04,,,,537387
ALB,2021-05-05,,,,556584
ALB,2021-05-06,,,,572226
ALB,2021-05-07,,,,585693
ALB,2021-05-08,,,,596766
ALB,2021-05-09,,,,600000
ALB,2021-05-10,,,,612959
ALB,2021-05-11,15.32,6.31,440921,622507
ALB,2021-05-12,15.45,6.53,444755,632676
ALB,2021-05-13,15.48,6.7,445402,638338
ALB,2021-05-14,15.59,7.12,448571,653330
ALB,2021-05-15,,,,
ALB,2021-05-16,,,,
ALB,2021-05-17,15.88,7.75,456980,680083
ALB,2021-05-18,15.99,7.95,460191,688947
DZA,2021-01-29,,,,0
DZA,2021-01-30,,,,30
DZA,2021-01-31,,,,
DZA,2021-02-01,,,,
DZA,2021-02-02,,,,
DZA,2021-02-03,,,,
DZA,2021-02-04,,,,
DZA,2021-02-05,,,,
DZA,2021-02-06,,,,
DZA,2021-02-07,,,,
DZA,2021-02-08,,,,
DZA,2021-02-09,,,,
DZA,2021-02-10,,,,
DZA,2021-02-11,,,,
DZA,2021-02-12,,,,
DZA,2021-02-13,,,,
DZA,2021-02-14,,,,
DZA,2021-02-15,,,,
DZA,2021-02-16,,,,
DZA,2021-02-17,,,,
DZA,2021-02-18,,,,
DZA,2021-02-19,,,,75000
AND,2021-01-25,0.75,,576,576
AND,2021-01-26,,,,
AND,2021-01-27,,,,
AND,2021-01-28,,,,
AND,2021-01-29,,,,
AND,2021-01-30,,,,
AND,2021-01-31,,,,
AND,2021-02-01,1.34,,1036,1036
AND,2021-02-02,,,,
AND,2021-02-03,,,,
AND,2021-02-04,,,,
AND,2021-02-05,,,,
AND,2021-02-06,,,,
AND,2021-02-07,,,,
AND,2021-02-08,,,,
AND,2021-02-09,,,,
AND,2021-02-10,1.67,,1291,1291
AND,2021-02-11,,,,
AND,2021-02-12,2.1,,1622,1622
AND,2021-02-13,,,,
AND,2021-02-14,,,,
AND,2021-02-15,,,,
AND,2021-02-16,,,,
AND,2021-02-17,,,,
AND,2021-02-18,,,,
AND,2021-02-19,2.77,,2141,2141
AND,2021-02-20,,,,
AND,2021-02-21,,,,
AND,2021-02-22,,,,
AND,2021-02-23,,,,
AND,2021-02-24,3.09,,2390,2390
AND,2021-02-25,,,,
AND,2021-02-26,,,,2526
AND,2021-02-27,,,,
AND,2021-02-28,,,,
AND,2021-03-01,,,,
AND,2021-03-02,,,,
AND,2021-03-03,,,,
AND,2021-03-04,,,,
AND,2021-03-05,,,,
AND,2021-03-06,,,,
AND,2021-03-07,,,,
AND,2021-03-08,3.16,1.52,2439,3611
AND,2021-03-09,,,,
AND,2021-03-10,4.72,1.64,3650,4914
AND,2021-03-11,,,,
AND,2021-03-12,,,,
AND,2021-03-13,,,,
AND,2021-03-14,,,,
AND,2021-03-15,9.19,1.64,7098,8363
AND,2021-03-16,,,,
AND,2021-03-17,,,,
AND,2021-03-18,,,,
AND,2021-03-19,,,,9288
AND,2021-03-20,,,,
AND,2021-03-21,,,,
AND,2021-03-22,,,,
AND,2021-03-23,,,,
AND,2021-03-24,,,,
AND,2021-03-25,,,,
AND,2021-03-26,,,,
AND,2021-03-27,,,,
AND,2021-03-28,,,,
AND,2021-03-29,,,,
AND,2021-03-30,,,,
AND,2021-03-31,,,,
AND,2021-04-01,,,,
AND,2021-04-02,,,,
AND,2021-04-03,,,,
AND,2021-04-04,,,,12440
AND,2021-04-05,12.66,5.8,9781,15269
AND,2021-04-06,,,,
AND,2021-04-07,,,,
AND,2021-04-08,,,,
AND,2021-04-09,,,,
AND,2021-04-10,,,,
AND,2021-04-11,,,,17091
AND,2021-04-12,,,,19064
AND,2021-04-13,,,,
AND,2021-04-14,,,,
AND,2021-04-15,,,,
AND,2021-04-16,,,,
AND,2021-04-17,,,,
AND,2021-04-18,,,,
AND,2021-04-19,28.13,6.06,21733,26414
AND,2021-04-20,,,,
AND,2021-04-21,,,,
AND,2021-04-22,,,,
AND,2021-04-23,,,,
AND,2021-04-24,,,,
AND,2021-04-25,,,,
AND,2021-04-26,30.83,6.06,23822,28503
AND,2021-04-27,,,,
AND,2021-04-28,,,,
AND,2021-04-29,,,,
AND,2021-04-30,,,,
AND,2021-05-01,,,,
AND,2021-05-02,,,,
AND,2021-05-03,31.3,6.08,24182,28881
AND,2021-05-04,,,,
AND,2021-05-05,,,,
AND,2021-05-06,,,,
AND,2021-05-07,,,,
AND,2021-05-08,,,,
AND,2021-05-09,,,,
AND,2021-05-10,34.86,6.09,26931,31633
AGO,2021-03-01,0,,0,0
AGO,2021-03-02,,,,
AGO,2021-03-03,,,,
AGO,2021-03-04,,,,
AGO,2021-03-05,,,,
AGO,2021-03-06,,,,
AGO,2021-03-07,,,,
AGO,2021-03-08,0.02,,6169,6169
AGO,2021-03-09,,,,
AGO,2021-03-10,,,,
AGO,2021-03-11,,,,
AGO,2021-03-12,,,,
AGO,2021-03-13,,,,
AGO,2021-03-14,,,,
AGO,2021-03-15,,,,
AGO,2021-03-16,,,,
AGO,2021-03-17,,,,
AGO,2021-03-18,0.15,,49000,49000
AGO,2021-03-19,,,,
AGO,2021-03-20,,,,
AGO,2021-03-21,,,,
AGO,2021-03-22,,,,
AGO,2021-03-23,,,,
AGO,2021-03-24,0.26,,87022,87022
AGO,2021-03-25,,,,
AGO,2021-03-26,,,,
AGO,2021-03-27,,,,
AGO,2021-03-28,,,,
AGO,2021-03-29,0.4,,130750,130750
AGO,2021-03-30,,,,
AGO,2021-03-31,,,,
AGO,2021-04-01,,,,
AGO,2021-04-02,,,,
AGO,2021-04-03,,,,
AGO,2021-04-04,,,,
AGO,2021-04-05,,,,
AGO,2021-04-06,0.55,,181578,181578
AGO,2021-04-07,,,,
AGO,2021-04-08,,,,
AGO,2021-04-09,,,,
AGO,2021-04-10,,,,
AGO,2021-04-11,0.75,,245442,245442
AGO,2021-04-12,,,,
AGO,2021-04-13,,,,
AGO,2021-04-14,,,,
AGO,2021-04-15,,,,
AGO,2021-04-16,,,,
AGO,2021-04-17,,,,
AGO,2021-04-18,,,,
AGO,2021-04-19,1.2,,395447,395447
AGO,2021-04-20,,,,
AGO,2021-04-21,,,,
AGO,2021-04-22,,,,
AGO,2021-04-23,1.39,,456349,456349
AGO,2021-04-24,,,,
AGO,2021-04-25,,,,
AGO,2021-04-26,,,,
AGO,2021-04-27,,,,
AGO,2021-04-28,,,,
AGO,2021-04-29,,,,
AGO,2021-04-30,,,,
AGO,2021-05-01,,,,
AGO,2021-05-02,,,,
AGO,2021-05-03,,,,
AGO,2021-05-04,,,,
AGO,2021-05-05,,,,
AGO,2021-05-06,,,,
AGO,2021-05-07,,,,
AGO,2021-05-08,,,,
AGO,2021-05-09,,,,
AGO,2021-05-10,,,,
AGO,2021-05-11,,,,
AGO,2021-05-12,1.78,0.12,586377,626572
AGO,2021-05-13,,,,
AGO,2021-05-14,,,,
AGO,2021-05-15,,,,
AGO,2021-05-16,,,,
AGO,2021-05-17,,,,
AGO,2021-05-18,1.84,0.23,606287,681502
AIA,2021-02-04,0,,0,0
AIA,2021-02-05,,,,
AIA,2021-02-06,,,,
AIA,2021-02-07,,,,
AIA,2021-02-08,,,,
AIA,2021-02-09,,,,
AIA,2021-02-10,,,,
AIA,2021-02-11,,,,
AIA,2021-02-12,,,,
AIA,2021-02-13,8.94,,1341,1341
AIA,2021-02-14,18.41,,2762,2762
AIA,2021-02-15,,,,
AIA,2021-02-16,,,,
AIA,2021-02-17,,,,
AIA,2021-02-18,,,,
AIA,2021-02-19,,,,
AIA,2021-02-20,,,,
AIA,2021-02-21,,,,
AIA,2021-02-22,,,,
AIA,2021-02-23,,,,
AIA,2021-02-24,,,,
AIA,2021-02-25,,,,
AIA,2021-02-26,26.19,,3929,3929
AIA,2021-02-27,,,,
AIA,2021-02-28,,,,
AIA,2021-03-01,,,,
AIA,2021-03-02,,,,
AIA,2021-03-03,,,,
AIA,2021-03-04,,,,
AIA,2021-03-05,,,,
AIA,2021-03-06,,,,
AIA,2021-03-07,,,,
AIA,2021-03-08,,,,
AIA,2021-03-09,31.33,,4700,4700
AIA,2021-03-10,,,,
AIA,2021-03-11,,,,
AIA,2021-03-12,,,,
AIA,2021-03-13,33.33,,5000,5000
AIA,2021-03-14,,,,
AIA,2021-03-15,,,,
AIA,2021-03-16,,,,
AIA,2021-03-17,,,,
AIA,2021-03-18,,,,
AIA,2021-03-19,35.65,,5348,5348
AIA,2021-03-20,,,,
AIA,2021-03-21,,,,
AIA,2021-03-22,,,,
AIA,2021-03-23,,,,
AIA,2021-03-24,,,,
AIA,2021-03-25,,,,
AIA,2021-03-26,,,,
AIA,2021-03-27,,,,
AIA,2021-03-28,,,,
AIA,2021-03-29,,,,
AIA,2021-03-30,,,,
AIA,2021-03-31,,,,
AIA,2021-04-01,,,,
AIA,2021-04-02,,,,
AIA,2021-04-03,,,,
AIA,2021-04-04,,,,
AIA,2021-04-05,,,,
AIA,2021-04-06,,,,
AIA,2021-04-07,,,,
AIA,2021-04-08,,,,
AIA,2021-04-09,,,,
AIA,2021-04-10,,,,
AIA,2021-04-11,,,,
AIA,2021-04-12,38.89,,5835,5835
AIA,2021-04-13,,,,
AIA,2021-04-14,,,,
AIA,2021-04-15,,,,
AIA,2021-04-16,,,,
AIA,2021-04-17,,,,
AIA,2021-04-18,,,,
AIA,2021-04-19,,,,
AIA,2021-04-20,,,,
AIA,2021-04-21,,,,
AIA,2021-04-22,40.76,5.22,6115,6898
AIA,2021-04-23,,,,
AIA,2021-04-24,,,,
AIA,2021-04-25,,,,
AIA,2021-04-26,,,,
AIA,2021-04-27,,,,
AIA,2021-04-28,,,,
AIA,2021-04-29,,,,
AIA,2021-04-30,,,,
AIA,2021-05-01,,,,
AIA,2021-05-02,,,,
AIA,2021-05-03,,,,
AIA,2021-05-04,,,,
AIA,2021-05-05,,,,
AIA,2021-05-06,,,,
AIA,2021-05-07,,,,
AIA,2021-05-08,,,,
AIA,2021-05-09,,,,
AIA,2021-05-10,,,,
AIA,2021-05-11,,,,
AIA,2021-05-12,,,,
AIA,2021-05-13,,,,
AIA,2021-05-14,,,,
AIA,2021-05-15,,,,
AIA,2021-05-16,,,,
AIA,2021-05-17,58.73,29.49,8811,13235
ATG,2021-02-16,0,,0,0
ATG,2021-02-17,,,,
ATG,2021-02-18,,,,
ATG,2021-02-19,,,,
ATG,2021-02-20,,,,
ATG,2021-02-21,,,,
ATG,2021-02-22,,,,
ATG,2021-02-23,,,,
ATG,2021-02-24,,,,
ATG,2021-02-25,,,,
ATG,2021-02-26,,,,
ATG,2021-02-27,,,,
ATG,2021-02-28,,,,
ATG,2021-03-01,,,,
ATG,2021-03-02,,,,
ATG,2021-03-03,,,,
ATG,2021-03-04,,,,
ATG,2021-03-05,,,,
ATG,2021-03-06,,,,
ATG,2021-03-07,,,,
ATG,2021-03-08,,,,
ATG,2021-03-09,,,,
ATG,2021-03-10,,,,
ATG,2021-03-11,,,,
ATG,2021-03-12,,,,
ATG,2021-03-13,,,,
ATG,2021-03-14,,,,
ATG,2021-03-15,24.68,,24164,24164
ATG,2021-03-16,,,,
ATG,2021-03-17,,,,
ATG,2021-03-18,,,,
ATG,2021-03-19,26.22,,25677,25677
ATG,2021-03-20,,,,
ATG,2021-03-21,,,,
ATG,2021-03-22,,,,
ATG,2021-03-23,,,,
ATG,2021-03-24,,,,
ATG,2021-03-25,26.98,,26424,26424
ATG,2021-03-26,,,,
ATG,2021-03-27,,,,
ATG,2021-03-28,,,,
ATG,2021-03-29,,,,
ATG,2021-03-30,,,,
ATG,2021-03-31,27.4,,26836,26836
ATG,2021-04-01,,,,
ATG,2021-04-02,,,,
ATG,2021-04-03,27.6,,27032,27032
ATG,2021-04-04,,,,
ATG,2021-04-05,,,,
ATG,2021-04-06,,,,
ATG,2021-04-07,,,,
ATG,2021-04-08,,,,
ATG,2021-04-09,,,,
ATG,2021-04-10,,,,
ATG,2021-04-11,,,,
ATG,2021-04-12,,,,
ATG,2021-04-13,,,,
ATG,2021-04-14,28.18,,27592,27592
ATG,2021-04-15,,,,
ATG,2021-04-16,29.02,,28414,28414
ATG,2021-04-17,29.24,,28639,28639
ATG,2021-04-18,,,,
ATG,2021-04-19,,,,
ATG,2021-04-20,,,,
ATG,2021-04-21,,,,
ATG,2021-04-22,30.38,,29754,29754
ATG,2021-04-23,,,,
ATG,2021-04-24,,,,
ATG,2021-04-25,,,,
ATG,2021-04-26,,,,
ATG,2021-04-27,,,,
ATG,2021-04-28,,,,
ATG,2021-04-29,,,,
ATG,2021-04-30,,,,
ATG,2021-05-01,,,,
ATG,2021-05-02,,,,
ATG,2021-05-03,,,,
ATG,2021-05-04,,,,
ATG,2021-05-05,,,,
ATG,2021-05-06,,,,
ATG,2021-05-07,31.74,,31085,31085
ATG,2021-05-08,,,,
ATG,2021-05-09,,,,
ATG,2021-05-10,,,,
ATG,2021-05-11,31.92,,31262,31262
ATG,2021-05-12,,,,
ATG,2021-05-13,,,,
ATG,2021-05-14,,,,
ATG,2021-05-15,,,,
ATG,2021-05-16,,,,
ATG,2021-05-17,32.53,2.64,31860,34441
ARG,2020-12-29,,,,700
ARG,2020-12-30,,,,
ARG,2020-12-31,,,,32013
ARG,2021-01-01,,,,
ARG,2021-01-02,,,,
ARG,2021-01-03,,,,
ARG,2021-01-04,,,,39599
ARG,2021-01-05,,,,
ARG,2021-01-06,,,,
ARG,2021-01-07,,,,
ARG,2021-01-08,,,,107542
ARG,2021-01-09,,,,
ARG,2021-01-10,,,,
ARG,2021-01-11,,,,
ARG,2021-01-12,,,,
ARG,2021-01-13,,,,166833
ARG,2021-01-14,,,,
ARG,2021-01-15,,,,200759
ARG,2021-01-16,,,,
ARG,2021-01-17,,,,
ARG,2021-01-18,,,,
ARG,2021-01-19,,,,
ARG,2021-01-20,0.54,0.01,243539,247933
ARG,2021-01-21,0.55,0.04,249372,265724
ARG,2021-01-22,0.56,0.06,254456,279602
ARG,2021-01-23,0.57,0.06,258876,288064
ARG,2021-01-24,0.58,0.07,260036,292023
ARG,2021-01-25,0.58,0.07,260122,292386
ARG,2021-01-26,0.59,0.09,266969,305880
